game_id,year_id,fran_id,opp_fran,game_location,is_playoffs,pts,opp_pts,game_result,forecast,point_diff
200903220MIN,2009,Thunder,Timberwolves,A,0,97,90,W,0.40453827,7
200903220NJN,2009,Nets,Cavaliers,H,0,88,96,L,0.28809872,-8
200903220SAS,2009,Spurs,Rockets,H,0,85,87,L,0.65209955,-2
200903230BOS,2009,Celtics,Clippers,H,0,90,77,W,0.9462347,13
200903230NYK,2009,Knicks,Magic,H,0,102,106,L,0.24436796,-4
200903240OKC,2009,Thunder,Lakers,H,0,89,107,L,0.1918359,-18
200903240SAS,2009,Spurs,Warriors,H,0,107,106,W,0.84000272,1
200903250ATL,2009,Spurs,Hawks,A,0,102,92,W,0.47480345,10
200903250CLE,2009,Nets,Cavaliers,A,0,87,98,L,0.1081835,-11
200903250NYK,2009,Knicks,Clippers,H,0,135,140,L,0.74574846,-5
200903250ORL,2009,Celtics,Magic,A,0,82,84,L,0.37559491,-2
200903270ATL,2009,Celtics,Hawks,A,0,99,93,W,0.57652056,6
200903270NJN,2009,Nets,Lakers,H,0,95,103,L,0.26434305,-8
200903270NYK,2009,Knicks,Pelicans,H,0,103,93,W,0.36201984,10
200903270SAS,2009,Spurs,Clippers,H,0,111,98,W,0.92456478,13
200903270TOR,2009,Thunder,Raptors,A,0,96,112,L,0.31358373,-16
200903280CHA,2009,Knicks,Hornets,A,0,85,96,L,0.24595392,-11
200903290BOS,2009,Thunder,Celtics,A,0,84,103,L,0.077592552,-19
200903290BOS,2009,Celtics,Thunder,H,0,103,84,W,0.92240745,19
200903290MIN,2009,Nets,Timberwolves,A,0,99,108,L,0.5568794,-9
200903290NOH,2009,Spurs,Pelicans,A,0,86,90,L,0.48620504,-4
200903300NJN,2009,Nets,Bucks,H,0,78,107,L,0.69072163,-29
200903300UTA,2009,Knicks,Jazz,A,0,104,112,L,0.12367803,-8
200903310DEN,2009,Knicks,Nuggets,A,0,104,111,L,0.13059461,-7
200903310SAS,2009,Thunder,Spurs,A,0,96,95,W,0.10521901,1
200903310SAS,2009,Spurs,Thunder,H,0,95,96,L,0.89478099,-1
200904010BOS,2009,Celtics,Hornets,H,0,111,109,W,0.84902614,2
200904010NJN,2009,Nets,Pistons,H,0,111,98,W,0.54261446,13
200904030BOS,2009,Celtics,Hawks,H,0,104,92,W,0.81978643,12
200904030IND,2009,Spurs,Pacers,A,0,126,121,W,0.57275736,5
200904030OKC,2009,Thunder,Trailblazers,H,0,72,107,L,0.30791098,-35
200904040CHI,2009,Nets,Bulls,A,0,94,103,L,0.24470651,-9
200904040NYK,2009,Knicks,Raptors,H,0,95,102,L,0.54656392,-7
200904050CLE,2009,Spurs,Cavaliers,A,0,81,101,L,0.27173346,-20
200904050NJN,2009,Nets,Sixers,H,0,96,67,W,0.47659829,29
200904050OKC,2009,Thunder,Pacers,H,0,99,117,L,0.48833233,-18
200904050TOR,2009,Knicks,Raptors,A,0,112,103,W,0.25479645,9
200904070CHI,2009,Knicks,Bulls,A,0,103,110,L,0.19735754,-7
200904070OKC,2009,Thunder,Spurs,H,0,89,99,L,0.26464528,-10
200904070OKC,2009,Spurs,Thunder,A,0,99,89,W,0.73535472,10
200904080BOS,2009,Celtics,Nets,H,0,106,104,W,0.88746798,2
200904080BOS,2009,Nets,Celtics,A,0,104,106,L,0.11253202,-2
200904080DEN,2009,Thunder,Nuggets,A,0,112,122,L,0.099785507,-10
200904080NYK,2009,Knicks,Pistons,H,0,86,113,L,0.50363445,-27
200904080SAS,2009,Spurs,Trailblazers,H,0,83,95,L,0.64812118,-12
200904100BOS,2009,Celtics,Heat,H,0,105,98,W,0.85433352,7
200904100DET,2009,Nets,Pistons,A,0,93,100,L,0.29221338,-7
200904100OKC,2009,Thunder,Hornets,H,0,84,81,W,0.43541726,3
200904100ORL,2009,Knicks,Magic,A,0,105,95,W,0.076537013,10
200904100SAS,2009,Spurs,Jazz,H,0,105,99,W,0.66923869,6
200904110MIL,2009,Thunder,Bucks,A,0,98,115,L,0.27815938,-17
200904110NJN,2009,Nets,Magic,H,0,103,93,W,0.33003566,10
200904120CLE,2009,Celtics,Cavaliers,A,0,76,107,L,0.34311569,-31
200904120MIA,2009,Knicks,Heat,A,0,105,122,L,0.2334429,-17
200904120SAC,2009,Spurs,Kings,A,0,95,92,W,0.79854691,3
200904130GSW,2009,Spurs,Warriors,A,0,101,72,W,0.61483276,29
200904130NJN,2009,Nets,Hornets,H,0,91,87,W,0.613038,4
200904130POR,2009,Thunder,Trailblazers,A,0,83,113,L,0.084958613,-30
200904140PHI,2009,Celtics,Sixers,A,0,100,98,W,0.64465946,2
200904150BOS,2009,Celtics,Wizards,H,0,115,107,W,0.93985075,8
200904150LAC,2009,Thunder,Clippers,A,0,126,85,W,0.4214412,41
200904150NYK,2009,Knicks,Nets,H,0,102,73,W,0.53320444,29
200904150NYK,2009,Nets,Knicks,A,0,73,102,L,0.46679556,-29
200904150SAS,2009,Spurs,Pelicans,H,0,105,98,W,0.75902689,7
200904180BOS,2009,Celtics,Bulls,H,1,103,105,L,0.82514113,-2
200904180SAS,2009,Spurs,Mavericks,H,1,97,105,L,0.69075453,-8
200904200BOS,2009,Celtics,Bulls,H,1,118,115,W,0.80760694,3
200904200SAS,2009,Spurs,Mavericks,H,1,105,84,W,0.65499842,21
200904230CHI,2009,Celtics,Bulls,A,1,107,86,W,0.57539356,21
200904230DAL,2009,Spurs,Mavericks,A,1,67,88,L,0.40453827,-21
200904250DAL,2009,Spurs,Mavericks,A,1,90,99,L,0.36902392,-9
200904260CHI,2009,Celtics,Bulls,A,1,118,121,L,0.6136955,-3
200904280BOS,2009,Celtics,Bulls,H,1,106,104,W,0.82196742,2
200904280SAS,2009,Spurs,Mavericks,H,1,93,106,L,0.63132715,-13
200904300CHI,2009,Celtics,Bulls,A,1,127,128,L,0.59743202,-1
200905020BOS,2009,Celtics,Bulls,H,1,109,99,W,0.81566358,10
200905040BOS,2009,Celtics,Magic,H,1,90,95,L,0.70066684,-5
200905060BOS,2009,Celtics,Magic,H,1,112,94,W,0.67298549,18
200905080ORL,2009,Celtics,Magic,A,1,96,117,L,0.41937357,-21
200905100ORL,2009,Celtics,Magic,A,1,95,94,W,0.38179892,1
200905120BOS,2009,Celtics,Magic,H,1,92,88,W,0.67503309,4
200905140ORL,2009,Celtics,Magic,A,1,75,83,L,0.40677929,-8
200905170BOS,2009,Celtics,Magic,H,1,82,101,L,0.66667682,-19
200910270CLE,2010,Celtics,Cavaliers,A,0,95,89,W,0.27747208,6
200910280BOS,2010,Celtics,Hornets,H,0,92,59,W,0.81461924,33
200910280MIA,2010,Knicks,Heat,A,0,93,115,L,0.25875455,-22
200910280MIN,2010,Nets,Timberwolves,A,0,93,95,L,0.47515517,-2
200910280OKC,2010,Thunder,Kings,H,0,102,89,W,0.71676362,13
200910280SAS,2010,Spurs,Pelicans,H,0,113,96,W,0.74717635,17
200910290CHI,2010,Spurs,Bulls,A,0,85,92,L,0.4407649,-7
200910300BOS,2010,Celtics,Bulls,H,0,118,90,W,0.76877356,28
200910300CHA,2010,Knicks,Hornets,A,0,100,102,L,0.29980439,-2
200910300DET,2010,Thunder,Pistons,A,0,91,83,W,0.25552911,8
200910300NJN,2010,Nets,Magic,H,0,85,95,L,0.37832326,-10
200910310NYK,2010,Knicks,Sixers,H,0,127,141,L,0.540618,-14
200910310SAS,2010,Spurs,Kings,H,0,113,94,W,0.87626773,19
200910310WAS,2010,Nets,Wizards,A,0,104,123,L,0.44061989,-19
200911010BOS,2010,Celtics,Pelicans,H,0,97,87,W,0.82072663,10
200911010OKC,2010,Thunder,Trailblazers,H,0,74,83,L,0.39618394,-9
200911020CHA,2010,Nets,Hornets,A,0,68,79,L,0.31334633,-11
200911020NYK,2010,Knicks,Pelicans,H,0,117,111,W,0.53356314,6
200911030OKC,2010,Thunder,Lakers,H,0,98,101,L,0.2628873,-3
200911030PHI,2010,Celtics,Sixers,A,0,105,74,W,0.56707096,31
200911040MIN,2010,Celtics,Timberwolves,A,0,92,90,W,0.7649163,2
200911040NJN,2010,Nets,Nuggets,H,0,94,122,L,0.32595313,-28
200911040NYK,2010,Knicks,Pacers,H,0,89,101,L,0.56666195,-12
200911050UTA,2010,Spurs,Jazz,A,0,99,113,L,0.44395763,-14
200911060BOS,2010,Celtics,Suns,H,0,103,110,L,0.77939975,-7
200911060HOU,2010,Thunder,Rockets,A,0,94,105,L,0.13639319,-11
200911060NYK,2010,Knicks,Cavaliers,H,0,91,100,L,0.2803354,-9
200911060PHI,2010,Nets,Sixers,A,0,94,97,L,0.27053308,-3
200911060POR,2010,Spurs,Trailblazers,A,0,84,96,L,0.32554013,-12
200911070MIL,2010,Knicks,Bucks,A,0,87,102,L,0.26632124,-15
200911070NJN,2010,Nets,Celtics,H,0,76,86,L,0.3023071,-10
200911070NJN,2010,Celtics,Nets,A,0,86,76,W,0.69769287,10
200911080OKC,2010,Thunder,Magic,H,0,102,74,W,0.30962595,28
200911090NYK,2010,Knicks,Jazz,H,0,93,95,L,0.46150759,-2
200911090SAS,2010,Spurs,Raptors,H,0,131,124,W,0.74112922,7
200911100SAC,2010,Thunder,Kings,A,0,98,101,L,0.47996551,-3
200911110BOS,2010,Celtics,Jazz,H,0,105,86,W,0.80288935,19
200911110LAC,2010,Thunder,Clippers,A,0,83,79,W,0.50526315,4
200911110NJN,2010,Nets,Sixers,H,0,79,82,L,0.54196882,-3
200911110NYK,2010,Knicks,Hawks,H,0,101,114,L,0.41102311,-13
200911110SAS,2010,Spurs,Mavericks,H,0,92,83,W,0.57523459,9
200911130BOS,2010,Celtics,Hawks,H,0,86,97,L,0.77277577,-11
200911130NYK,2010,Knicks,Warriors,H,0,107,121,L,0.60677481,-14
200911130ORL,2010,Nets,Magic,A,0,72,88,L,0.13611144,-16
200911140IND,2010,Celtics,Pacers,A,0,104,113,L,0.57967907,-9
200911140MIA,2010,Nets,Heat,A,0,80,81,L,0.19630516,-1
200911140SAS,2010,Spurs,Thunder,H,0,98,101,L,0.78417832,-3
200911140SAS,2010,Thunder,Spurs,A,0,101,98,W,0.21582168,3
200911150OKC,2010,Thunder,Clippers,H,0,93,101,L,0.79728013,-8
200911170MIA,2010,Thunder,Heat,A,0,100,87,W,0.2392379,13
200911170NJN,2010,Nets,Pacers,H,0,83,91,L,0.48880181,-8
200911180BOS,2010,Celtics,Warriors,H,0,109,95,W,0.86654854,14
200911180DAL,2010,Spurs,Mavericks,A,0,94,99,L,0.28657603,-5
200911180IND,2010,Knicks,Pacers,A,0,110,103,W,0.18707705,7
200911180MIL,2010,Nets,Bucks,A,0,85,99,L,0.24274117,-14
200911180ORL,2010,Thunder,Magic,A,0,94,108,L,0.18124813,-14
200911190SAS,2010,Spurs,Jazz,H,0,83,90,L,0.66467553,-7
200911200BOS,2010,Celtics,Magic,H,0,78,83,L,0.65080589,-5
200911200OKC,2010,Thunder,Wizards,H,0,127,108,W,0.71831769,19
200911210NJN,2010,Nets,Knicks,H,0,91,98,L,0.64956802,-7
200911210NJN,2010,Knicks,Nets,A,0,98,91,W,0.35043198,7
200911210SAS,2010,Spurs,Wizards,H,0,106,84,W,0.81434947,22
200911220LAL,2010,Thunder,Lakers,A,0,85,101,L,0.13697225,-16
200911220NYK,2010,Knicks,Celtics,H,0,105,107,L,0.30611265,-2
200911220NYK,2010,Celtics,Knicks,A,0,107,105,W,0.69388735,2
200911230SAS,2010,Spurs,Bucks,H,0,112,98,W,0.70416421,14
200911240DEN,2010,Nets,Nuggets,A,0,87,101,L,0.10467142,-14
200911240LAL,2010,Knicks,Lakers,A,0,90,100,L,0.08729493599999999,-10
200911240UTA,2010,Thunder,Jazz,A,0,104,94,W,0.25082201,10
200911250BOS,2010,Celtics,Sixers,H,0,113,110,W,0.83991736,3
200911250POR,2010,Nets,Trailblazers,A,0,83,93,L,0.11389673,-10
200911250SAC,2010,Knicks,Kings,A,0,97,111,L,0.38487011,-14
200911250SAS,2010,Spurs,Warriors,H,0,118,104,W,0.77186286,14
200911270BOS,2010,Celtics,Raptors,H,0,116,103,W,0.81954443,13
200911270DEN,2010,Knicks,Nuggets,A,0,125,128,L,0.10319197,-3
200911270HOU,2010,Spurs,Rockets,A,0,92,84,W,0.32372648,8
200911270OKC,2010,Thunder,Bucks,H,0,108,90,W,0.63050556,18
200911270SAC,2010,Nets,Kings,A,0,96,109,L,0.35024995,-13
200911290LAL,2010,Nets,Lakers,A,0,87,106,L,0.07074958099999999,-19
200911290MIA,2010,Celtics,Heat,A,0,92,85,W,0.55435014,7
200911290NYK,2010,Knicks,Magic,H,0,102,114,L,0.25235376,-12
200911290OKC,2010,Thunder,Rockets,H,0,91,100,L,0.52270263,-9
200911290SAS,2010,Spurs,Sixers,H,0,97,89,W,0.8062517,8
200912010CHA,2010,Celtics,Hornets,A,0,108,90,W,0.55548239,18
200912010NYK,2010,Knicks,Suns,H,0,126,99,W,0.29047039,27
200912020NJN,2010,Nets,Mavericks,H,0,101,117,L,0.25316799,-16
200912020OKC,2010,Thunder,Sixers,H,0,117,106,W,0.7126710999999999,11
200912020ORL,2010,Knicks,Magic,A,0,104,118,L,0.10840023,-14
200912030SAS,2010,Celtics,Spurs,A,0,90,83,W,0.46522933,7
200912030SAS,2010,Spurs,Celtics,H,0,83,90,L,0.53477067,-7
200912040ATL,2010,Knicks,Hawks,A,0,114,107,W,0.16295612,7
200912040NJN,2010,Nets,Hornets,H,0,97,91,W,0.44025692,6
200912040OKC,2010,Celtics,Thunder,A,0,105,87,W,0.60793126,18
200912040OKC,2010,Thunder,Celtics,H,0,87,105,L,0.39206874,-18
200912050SAS,2010,Spurs,Nuggets,H,0,99,106,L,0.54873449,-7
200912060NYK,2010,Knicks,Nets,H,0,106,97,W,0.71170837,9
200912060NYK,2010,Nets,Knicks,A,0,97,106,L,0.28829163,-9
200912070NYK,2010,Knicks,Trailblazers,H,0,93,84,W,0.41975209,9
200912070OKC,2010,Thunder,Warriors,H,0,104,88,W,0.70430762,16
200912070UTA,2010,Spurs,Jazz,A,0,101,104,L,0.36992246,-3
200912080BOS,2010,Celtics,Bucks,H,0,98,89,W,0.86070484,9
200912080CHI,2010,Nets,Bulls,A,0,103,101,W,0.22805744,2
200912090NJN,2010,Nets,Warriors,H,0,89,105,L,0.56117743,-16
200912090SAS,2010,Spurs,Kings,H,0,118,106,W,0.82889581,12
200912100WAS,2010,Celtics,Wizards,A,0,104,102,W,0.73871088,2
200912110IND,2010,Nets,Pacers,A,0,91,107,L,0.27319074,-16
200912110MEM,2010,Thunder,Grizzlies,A,0,102,94,W,0.42789996,8
200912110NOH,2010,Knicks,Pelicans,A,0,113,96,W,0.30463326,17
200912110SAS,2010,Spurs,Hornets,H,0,104,85,W,0.71777326,19
200912120CHI,2010,Celtics,Bulls,A,0,106,80,W,0.67811853,26
200912130ATL,2010,Nets,Hawks,A,0,107,130,L,0.11110252,-23
200912130LAC,2010,Spurs,Clippers,A,0,115,90,W,0.63994944,25
200912130OKC,2010,Thunder,Cavaliers,H,0,89,102,L,0.3829616,-13
200912140DEN,2010,Thunder,Nuggets,A,0,93,102,L,0.1927973,-9
200912140MEM,2010,Celtics,Grizzlies,A,0,110,105,W,0.68150246,5
200912150CHA,2010,Knicks,Hornets,A,0,87,94,L,0.31562179,-7
200912150CLE,2010,Nets,Cavaliers,A,0,89,99,L,0.06916815,-10
200912150PHO,2010,Spurs,Suns,A,0,104,116,L,0.36519229,-12
200912160GSW,2010,Spurs,Warriors,A,0,103,91,W,0.5828656,12
200912160NJN,2010,Nets,Jazz,H,0,92,108,L,0.32534959999999996,-16
200912160OKC,2010,Thunder,Mavericks,H,0,86,100,L,0.42982662,-14
200912170CHI,2010,Knicks,Bulls,A,0,89,98,L,0.38017637,-9
200912180BOS,2010,Celtics,Sixers,H,0,97,98,L,0.90422755,-1
200912180NYK,2010,Knicks,Clippers,H,0,95,91,W,0.71545619,4
200912180OKC,2010,Thunder,Pistons,H,0,109,98,W,0.64357924,11
200912180TOR,2010,Nets,Raptors,A,0,95,118,L,0.21532059,-23
200912190HOU,2010,Thunder,Rockets,A,0,90,95,L,0.21063751,-5
200912190NJN,2010,Nets,Lakers,H,0,84,103,L,0.15280145,-19
200912190SAS,2010,Spurs,Pacers,H,0,100,99,W,0.81662256,1
200912200BOS,2010,Celtics,Timberwolves,H,0,122,104,W,0.94035447,18
200912200NYK,2010,Knicks,Hornets,H,0,98,94,W,0.59544957,4
200912210SAS,2010,Spurs,Clippers,H,0,103,87,W,0.84407705,16
200912220BOS,2010,Celtics,Pacers,H,0,103,94,W,0.89457756,9
200912220LAL,2010,Thunder,Lakers,A,0,108,111,L,0.11806929,-3
200912220NYK,2010,Knicks,Bulls,H,0,88,81,W,0.65668094,7
200912230NJN,2010,Nets,Timberwolves,H,0,99,103,L,0.66449434,-4
200912230PHO,2010,Thunder,Suns,A,0,117,113,W,0.24619937,4
200912230SAS,2010,Spurs,Trailblazers,H,0,94,98,L,0.6443581,-4
200912250NYK,2010,Knicks,Heat,H,0,87,93,L,0.58645952,-6
200912250ORL,2010,Celtics,Magic,A,0,86,77,W,0.39699042,9
200912260MIL,2010,Spurs,Bucks,A,0,112,97,W,0.53409529,15
200912260NJN,2010,Nets,Rockets,H,0,93,98,L,0.23993962,-5
200912260OKC,2010,Thunder,Hornets,H,0,98,91,W,0.64887655,7
200912270LAC,2010,Celtics,Clippers,A,0,90,92,L,0.78219944,-2
200912270NYK,2010,Knicks,Spurs,H,0,88,95,L,0.43693334,-7
200912270NYK,2010,Spurs,Knicks,A,0,95,88,W,0.56306666,7
200912280GSW,2010,Celtics,Warriors,A,0,99,103,L,0.75972551,-4
200912280NJN,2010,Thunder,Nets,A,0,105,89,W,0.626508,16
200912280NJN,2010,Nets,Thunder,H,0,89,105,L,0.37349197,-16
200912290DET,2010,Knicks,Pistons,A,0,104,87,W,0.39094049,17
200912290SAS,2010,Spurs,Timberwolves,H,0,117,99,W,0.89882034,18
200912290WAS,2010,Thunder,Wizards,A,0,110,98,W,0.5013597,12
200912300NJN,2010,Knicks,Nets,A,0,95,104,L,0.59230506,-9
200912300NJN,2010,Nets,Knicks,H,0,104,95,W,0.40769497,9
200912300PHO,2010,Celtics,Suns,A,0,98,116,L,0.51011318,-18
200912310OKC,2010,Thunder,Jazz,H,0,87,86,W,0.56677532,1
200912310SAS,2010,Spurs,Heat,H,0,108,78,W,0.74978137,30
201001010ATL,2010,Knicks,Hawks,A,0,112,108,W,0.18878138,4
201001020BOS,2010,Celtics,Raptors,H,0,103,96,W,0.82073909,7
201001020MIL,2010,Thunder,Bucks,A,0,97,103,L,0.47995168,-6
201001020NJN,2010,Nets,Cavaliers,H,0,86,94,L,0.1237684,-8
201001020WAS,2010,Spurs,Wizards,A,0,97,86,W,0.66495681,11
201001030NYK,2010,Knicks,Pacers,H,0,132,89,W,0.73292452,43
201001030TOR,2010,Spurs,Raptors,A,0,86,91,L,0.52711511,-5
201001040CHI,2010,Thunder,Bulls,A,0,98,85,W,0.412368,13
201001050NJN,2010,Nets,Bucks,H,0,76,98,L,0.44936106,-22
201001060ATL,2010,Nets,Hawks,A,0,89,119,L,0.099187851,-30
201001060MIA,2010,Celtics,Heat,A,0,112,106,W,0.59580564,6
201001060OKC,2010,Thunder,Pelicans,H,0,92,97,L,0.70068377,-5
201001060SAS,2010,Spurs,Pistons,H,0,112,92,W,0.86709273,20
201001070NYK,2010,Knicks,Hornets,H,0,97,93,W,0.588202,4
201001080ATL,2010,Celtics,Hawks,A,0,85,93,L,0.49623489,-8
201001080NOH,2010,Nets,Pelicans,A,0,99,103,L,0.14813483,-4
201001080SAS,2010,Spurs,Mavericks,H,0,103,112,L,0.6168378000000001,-9
201001090HOU,2010,Knicks,Rockets,A,0,96,105,L,0.22642827,-9
201001090OKC,2010,Thunder,Pacers,H,0,108,102,W,0.79737848,6
201001100SAS,2010,Nets,Spurs,A,0,85,97,L,0.083788872,-12
201001100SAS,2010,Spurs,Nets,H,0,97,85,W,0.91621113,12
201001100TOR,2010,Celtics,Raptors,A,0,114,107,W,0.55780137,7
201001110BOS,2010,Celtics,Hawks,H,0,96,102,L,0.76037765,-6
201001110OKC,2010,Knicks,Thunder,A,0,88,106,L,0.30444294,-18
201001110OKC,2010,Thunder,Knicks,H,0,106,88,W,0.69555706,18
201001120SAS,2010,Spurs,Lakers,H,0,105,85,W,0.52193612,20
201001130NJN,2010,Nets,Celtics,H,0,87,111,L,0.17079727,-24
201001130NJN,2010,Celtics,Nets,A,0,111,87,W,0.82920271,24
201001130OKC,2010,Thunder,Spurs,H,0,108,109,L,0.51334113,-1
201001130OKC,2010,Spurs,Thunder,A,0,109,108,W,0.48665887,1
201001130PHI,2010,Knicks,Sixers,A,0,93,92,W,0.40263456,1
201001140BOS,2010,Celtics,Bulls,H,0,83,96,L,0.84747171,-13
201001150CHA,2010,Spurs,Hornets,A,0,76,92,L,0.50396979,-16
201001150DAL,2010,Thunder,Mavericks,A,0,98,99,L,0.25572829999999996,-1
201001150NJN,2010,Nets,Pacers,H,0,105,121,L,0.47710049,-16
201001150NYK,2010,Knicks,Raptors,H,0,104,112,L,0.58794427,-8
201001160DET,2010,Knicks,Pistons,A,0,90,94,L,0.47012097,-4
201001160MEM,2010,Spurs,Grizzlies,A,0,86,92,L,0.47019571,-6
201001160OKC,2010,Thunder,Heat,H,0,98,80,W,0.64556938,18
201001180ATL,2010,Thunder,Hawks,A,0,94,91,W,0.28500837,3
201001180BOS,2010,Celtics,Mavericks,H,0,90,99,L,0.69468963,-9
201001180LAC,2010,Nets,Clippers,A,0,95,106,L,0.18197834,-11
201001180NOH,2010,Spurs,Pelicans,A,0,97,90,W,0.50138694,7
201001180NYK,2010,Knicks,Pistons,H,0,99,91,W,0.72398055,8
201001200DET,2010,Celtics,Pistons,A,0,86,92,L,0.68881154,-6
201001200MIN,2010,Thunder,Timberwolves,A,0,94,92,W,0.6887002,2
201001200PHO,2010,Nets,Suns,A,0,94,118,L,0.10981244,-24
201001200SAS,2010,Spurs,Jazz,H,0,98,105,L,0.662449,-7
201001220BOS,2010,Celtics,Trailblazers,H,0,98,95,W,0.68291861,3
201001220GSW,2010,Nets,Warriors,A,0,79,111,L,0.20416135,-32
201001220MEM,2010,Thunder,Grizzlies,A,0,84,86,L,0.36759603,-2
201001220NYK,2010,Knicks,Lakers,H,0,105,115,L,0.32738125,-10
201001220SAS,2010,Spurs,Rockets,H,0,109,116,L,0.66998297,-7
201001230CLE,2010,Thunder,Cavaliers,A,0,99,100,L,0.14644015,-1
201001230UTA,2010,Nets,Jazz,A,0,83,116,L,0.06860119099999999,-33
201001240NYK,2010,Knicks,Mavericks,H,0,78,128,L,0.43813848,-50
201001250BOS,2010,Celtics,Clippers,H,0,95,89,W,0.82111835,6
201001250SAS,2010,Spurs,Bulls,H,0,93,98,L,0.73652267,-5
201001260NYK,2010,Knicks,Timberwolves,H,0,132,105,W,0.79635453,27
201001270NJN,2010,Nets,Clippers,H,0,103,87,W,0.36453721,16
201001270OKC,2010,Thunder,Bulls,H,0,86,96,L,0.66736054,-10
201001270SAS,2010,Spurs,Hawks,H,0,105,90,W,0.5984664000000001,15
201001280NYK,2010,Knicks,Raptors,H,0,104,106,L,0.48587331,-2
201001280ORL,2010,Celtics,Magic,A,0,94,96,L,0.36048234,-2
201001290ATL,2010,Celtics,Hawks,A,0,91,100,L,0.38518876,-9
201001290NJN,2010,Nets,Wizards,H,0,79,81,L,0.51547277,-2
201001290OKC,2010,Thunder,Nuggets,H,0,101,84,W,0.46910861,17
201001290SAS,2010,Spurs,Grizzlies,H,0,104,97,W,0.67824137,7
201001300WAS,2010,Knicks,Wizards,A,0,96,106,L,0.45132208,-10
201001310BOS,2010,Celtics,Lakers,H,0,89,90,L,0.50282532,-1
201001310MIN,2010,Knicks,Timberwolves,A,0,91,112,L,0.53250408,-21
201001310NJN,2010,Nets,Sixers,H,0,79,83,L,0.41477573,-4
201001310OKC,2010,Thunder,Warriors,H,0,112,104,W,0.82140684,8
201001310SAS,2010,Spurs,Nuggets,H,0,89,103,L,0.58305198,-14
201002010WAS,2010,Celtics,Wizards,A,0,99,88,W,0.67724639,11
201002020NJN,2010,Nets,Pistons,H,0,93,97,L,0.51401454,-4
201002020OKC,2010,Thunder,Hawks,H,0,106,99,W,0.57376593,7
201002030BOS,2010,Celtics,Heat,H,0,107,102,W,0.7648766,5
201002030NOH,2010,Thunder,Pelicans,A,0,103,99,W,0.41579574,4
201002030NYK,2010,Knicks,Wizards,H,0,107,85,W,0.68616468,22
201002030SAC,2010,Spurs,Kings,A,0,115,113,W,0.68132168,2
201002030TOR,2010,Nets,Raptors,A,0,99,108,L,0.09890842400000001,-9
201002040POR,2010,Spurs,Trailblazers,A,0,93,96,L,0.37295359,-3
201002050BOS,2010,Celtics,Nets,H,0,96,87,W,0.93370241,9
201002050BOS,2010,Nets,Celtics,A,0,87,96,L,0.066297591,-9
201002050NYK,2010,Knicks,Bucks,H,0,107,114,L,0.52525067,-7
201002060CLE,2010,Knicks,Cavaliers,A,0,106,113,L,0.065719664,-7
201002060DET,2010,Nets,Pistons,A,0,92,99,L,0.24436313,-7
201002060GSW,2010,Thunder,Warriors,A,0,104,95,W,0.62926328,9
201002060LAC,2010,Spurs,Clippers,A,0,98,81,W,0.56636119,17
201002070BOS,2010,Celtics,Magic,H,0,89,96,L,0.62088096,-7
201002080LAL,2010,Spurs,Lakers,A,0,89,101,L,0.22781605,-12
201002090CLE,2010,Nets,Cavaliers,A,0,97,104,L,0.027679442999999998,-7
201002090NYK,2010,Knicks,Kings,H,0,114,118,L,0.73138863,-4
201002090POR,2010,Thunder,Trailblazers,A,0,89,77,W,0.37160432,12
201002100NJN,2010,Nets,Bucks,H,0,77,97,L,0.31084862,-20
201002100NOH,2010,Celtics,Pelicans,A,0,85,93,L,0.50605446,-8
201002110DEN,2010,Spurs,Nuggets,A,0,111,92,W,0.27017641,19
201002160CHA,2010,Nets,Hornets,A,0,103,94,W,0.08840578800000001,9
201002160CHI,2010,Knicks,Bulls,A,0,85,118,L,0.22137034,-33
201002160OKC,2010,Thunder,Mavericks,H,0,99,86,W,0.65074915,13
201002160SAC,2010,Celtics,Kings,A,0,95,92,W,0.69166058,3
201002170IND,2010,Spurs,Pacers,A,0,90,87,W,0.64074707,3
201002170NJN,2010,Nets,Heat,H,0,84,87,L,0.24048787,-3
201002170NYK,2010,Knicks,Bulls,H,0,109,115,L,0.4481585,-6
201002180LAL,2010,Celtics,Lakers,A,0,87,86,W,0.21650422,1
201002190NJN,2010,Nets,Raptors,H,0,89,106,L,0.27242079,-17
201002190PHI,2010,Spurs,Sixers,A,0,94,106,L,0.59363592,-12
201002190POR,2010,Celtics,Trailblazers,A,0,96,76,W,0.42064571,20
201002200NYK,2010,Knicks,Thunder,H,0,118,121,L,0.34399632,-3
201002200NYK,2010,Thunder,Knicks,A,0,121,118,W,0.65600371,3
201002210DEN,2010,Celtics,Nuggets,A,0,105,114,L,0.36556005,-9
201002210DET,2010,Spurs,Pistons,A,0,101,109,L,0.68254805,-8
201002210MIN,2010,Thunder,Timberwolves,A,0,109,107,W,0.72721189,2
201002210NJN,2010,Nets,Grizzlies,H,0,94,104,L,0.32675365,-10
201002220NYK,2010,Knicks,Bucks,H,0,67,83,L,0.48668641,-16
201002230BOS,2010,Celtics,Knicks,H,0,110,106,W,0.88614076,4
201002230BOS,2010,Knicks,Celtics,A,0,106,110,L,0.11385924,-4
201002230NJN,2010,Nets,Trailblazers,H,0,93,102,L,0.25752329999999996,-9
201002230OKC,2010,Thunder,Suns,H,0,102,104,L,0.67278028,-2
201002240SAS,2010,Thunder,Spurs,A,0,87,95,L,0.36700469,-8
