price,type,sqfeet,beds,baths,lat,long
619,apartment,900,2,1.0,30.6207,-96.3862
625,apartment,754,1,1.0,31.475,-100.47200000000001
150,apartment,500,0,1.0,31.9907,-106.598
714,apartment,570,1,1.0,29.592,-98.47
1600,condo,2300,4,2.0,29.3599,-100.89299999999999
1063,apartment,985,2,2.0,29.5612,-98.6117
599,apartment,409,0,1.0,30.7073,-95.5492
689,apartment,630,1,1.0,31.2947,-94.7285
2199,apartment,1188,4,2.0,30.2428,-97.7658
960,apartment,620,1,1.0,29.6474,-98.4794
1407,apartment,1112,2,2.0,27.677,-97.365
949,apartment,916,2,2.0,30.6045,-96.3123
1325,apartment,900,2,1.0,30.2428,-97.7658
751,apartment,661,1,1.0,29.2657,-94.8356
879,apartment,545,1,1.0,29.8754,-97.9404
1000,house,1436,3,2.0,35.1999,-101.85
1070,apartment,1308,2,2.0,33.5491,-101.751
1600,apartment,1249,2,2.0,33.2559,-96.8853
730,apartment,687,1,1.0,32.394,-99.779
1658,apartment,1032,1,1.0,29.5605,-95.0782
853,apartment,485,1,1.0,31.5489,-97.1262
1125,apartment,974,2,2.0,29.8754,-97.9404
2700,house,2055,3,3.5,29.7991,-95.4118
1600,apartment,654,1,1.0,32.0362,-102.081
979,apartment,1100,2,2.0,29.5463,-95.088
1399,apartment,1000,2,2.0,30.419,-97.7041
922,apartment,768,2,1.0,29.3969,-98.5614
409,apartment,1125,4,2.0,34.9829,-101.902
945,apartment,956,2,2.0,33.8712,-98.5127
1099,apartment,598,1,1.0,32.0276,-102.148
1285,apartment,1040,3,2.0,29.8754,-97.9404
1050,apartment,840,2,1.0,30.1945,-97.77799999999999
715,apartment,960,2,1.0,31.9386,-106.40700000000001
1002,apartment,853,2,1.0,29.2657,-94.8356
650,apartment,650,2,1.0,32.3836,-94.8653
975,apartment,996,2,2.0,29.5078,-98.5553
1650,house,2400,3,2.5,30.0739,-95.6201
1125,apartment,879,2,2.0,29.263,-94.8371
905,apartment,691,1,1.0,32.7557,-97.1672
1400,apartment,960,2,2.0,30.2881,-97.726
1655,apartment,1327,2,2.0,32.7939,-96.8319
2009,apartment,1152,2,2.0,31.9235,-102.292
934,apartment,751,1,1.0,28.8104,-96.9742
1599,house,1440,4,2.0,32.419000000000004,-95.2106
730,apartment,750,1,1.0,30.1175,-94.1903
1234,apartment,1074,2,2.0,28.809,-96.9993
720,apartment,532,1,1.0,33.5354,-101.93
550,apartment,704,2,2.0,33.5497,-101.919
1600,apartment,654,1,1.0,32.0362,-102.081
595,apartment,725,1,1.0,30.651,-96.3336
845,apartment,716,1,1.0,33.5225,-101.9
1010,apartment,643,1,1.0,31.9721,-102.137
599,apartment,846,2,2.0,29.8929,-97.9363
889,apartment,650,1,1.5,29.8754,-97.9404
1190,apartment,795,1,1.0,29.6057,-98.6096
699,apartment,749,1,1.0,33.5434,-101.934
984,apartment,740,2,2.0,29.5613,-97.9628
1110,apartment,1001,2,2.0,30.1288,-95.4239
1300,house,1453,3,2.0,31.8383,-106.536
865,apartment,925,2,1.0,31.8197,-106.54899999999999
475,apartment,525,1,1.0,31.1223,-97.7185
675,apartment,700,2,1.0,31.7089,-106.329
915,apartment,950,2,2.0,35.1913,-101.91799999999999
769,apartment,900,2,1.0,30.7061,-95.5495
1260,apartment,1355,3,2.0,33.5924,-101.93700000000001
609,townhouse,1700,4,4.0,30.5976,-96.3362
895,apartment,869,2,1.0,28.809,-96.9993
979,apartment,1100,2,2.0,29.5463,-95.088
1010,apartment,643,1,1.0,31.9721,-102.137
665,apartment,627,1,1.0,32.419000000000004,-99.7854
975,apartment,958,2,2.0,31.7814,-106.361
1870,apartment,1243,2,2.0,33.0056,-97.01700000000001
715,apartment,456,1,1.0,31.6403,-97.0963
950,manufactured,1178,3,2.0,35.2765,-101.82
1400,apartment,977,2,0.0,32.9462,-96.7058
1830,apartment,948,2,1.0,29.6934,-95.4109
824,apartment,811,2,1.0,29.397,-94.9203
575,townhouse,980,2,1.0,30.6187,-96.3497
714,apartment,967,2,2.0,26.2667,-98.155
1200,apartment,948,2,2.0,30.4224,-97.7967
1175,apartment,967,1,1.0,29.7079,-98.1135
1110,apartment,900,2,2.0,32.2947,-95.2769
1573,apartment,689,1,1.0,32.8132,-96.8142
985,flat,1000,2,2.0,27.6888,-97.3644
985,apartment,1118,2,2.0,34.086,-98.5708
745,apartment,750,1,1.0,33.8894,-98.5119
839,apartment,600,1,1.0,29.8754,-97.9404
800,apartment,960,2,1.0,30.6189,-96.3154
599,apartment,977,2,2.0,30.5932,-96.3271
1013,apartment,575,1,1.0,30.2063,-97.7956
615,apartment,364,0,1.0,35.1653,-101.884
1600,house,860,2,1.0,32.7942,-96.7475
925,apartment,817,2,1.0,27.6758,-97.3475
1500,apartment,1000,1,1.0,29.884,-97.9401
850,apartment,924,2,1.0,32.7484,-97.2163
1375,apartment,1459,2,2.0,29.5578,-98.5167
782,apartment,532,1,1.0,29.5719,-95.0371
579,apartment,1709,4,4.0,30.6582,-96.3351
1065,apartment,850,2,2.0,29.8754,-97.9404
790,apartment,641,1,1.0,29.6169,-98.6252
739,apartment,576,1,1.0,30.7035,-95.544
1119,apartment,654,1,1.0,32.9674,-96.7202
1225,apartment,1044,2,2.0,31.7346,-95.5332
750,apartment,800,2,1.5,33.9519,-98.5145
600,apartment,900,2,1.0,26.1737,-98.0675
875,apartment,950,2,2.0,29.4237,-98.5877
750,apartment,725,2,1.5,33.9519,-98.5145
1195,house,1348,3,2.0,32.391999999999996,-99.7746
979,apartment,956,2,1.0,29.9855,-95.5062
1089,apartment,1340,3,2.5,30.6448,-95.5798
1035,apartment,829,1,1.0,30.4421,-97.6299
1330,apartment,888,2,2.0,31.8579,-102.352
1874,apartment,1090,2,2.0,30.3764,-97.7078
645,apartment,393,1,1.0,27.7103,-97.4092
1255,apartment,709,1,0.0,29.7396,-95.446
540,house,630,3,3.0,32.3254,-95.2922
755,apartment,600,1,1.0,29.5714,-98.5414
945,apartment,931,2,2.0,33.8712,-98.5127
1790,apartment,1168,2,2.0,29.7586,-95.4024
705,apartment,656,1,1.0,33.8712,-98.5127
1130,apartment,896,2,1.0,32.0395,-102.10700000000001
2100,loft,1947,2,2.0,29.7247,-95.3625
615,apartment,364,0,1.0,35.1653,-101.884
750,apartment,600,1,1.0,31.535,-97.1899
825,apartment,600,1,1.0,32.9446,-96.6706
979,apartment,1100,2,2.0,29.5463,-95.088
700,house,896,2,1.0,,
595,apartment,824,2,0.0,26.4661,-98.0695
1698,apartment,748,1,1.0,32.0199,-102.148
615,apartment,364,0,1.0,35.1653,-101.884
845,apartment,1000,2,2.0,33.8894,-98.5119
733,apartment,667,1,1.0,29.5917,-98.4686
599,apartment,569,1,1.0,30.6045,-96.3123
1100,condo,1457,3,2.0,26.2134,-98.2152
800,townhouse,1200,2,2.0,26.2154,-98.2359
730,apartment,750,1,1.0,30.1175,-94.1903
1100,manufactured,1216,3,2.0,32.2768,-95.3031
1825,apartment,1293,3,2.0,29.8634,-98.0037
1750,house,2249,4,2.5,29.3891,-94.9942
975,apartment,845,1,1.0,32.8428,-96.5918
770,apartment,1000,2,2.0,33.8894,-98.5119
1575,apartment,1431,3,3.0,30.6582,-96.3351
2341,apartment,1056,2,2.0,32.0278,-102.155
1495,apartment,468,0,1.0,30.3906,-97.7188
740,apartment,650,1,1.0,29.5189,-98.6006
1250,house,1296,3,1.0,29.4585,-98.5279
725,apartment,647,1,1.0,30.0948,-94.1648
905,apartment,521,1,1.0,33.0,-96.8551
850,apartment,1200,2,2.5,26.2154,-98.2359
1075,apartment,1073,2,2.0,33.5491,-101.751
670,apartment,650,2,1.0,31.7089,-106.329
1960,apartment,1237,2,2.0,29.735,-95.4118
730,apartment,750,1,1.0,30.1175,-94.1903
842,apartment,735,1,1.0,31.0771,-97.72399999999999
709,apartment,814,2,1.0,30.7028,-95.542
1450,apartment,1374,3,2.0,29.397,-94.9203
790,apartment,652,1,1.0,27.7103,-97.4092
660,apartment,684,1,1.0,31.1214,-97.7104
615,apartment,364,0,1.0,35.1653,-101.884
630,apartment,680,2,1.0,31.8552,-106.435
497,apartment,645,1,1.0,29.8754,-97.9404
2452,apartment,1457,3,3.0,32.9245,-96.8938
1125,apartment,1125,2,2.0,28.7028,-100.48200000000001
925,apartment,817,2,1.0,27.6758,-97.3475
1025,apartment,725,1,1.0,30.1409,-97.7995
950,apartment,575,1,1.0,30.2346,-97.7305
1575,apartment,600,1,1.0,32.0582,-102.089
1599,apartment,1120,2,2.0,32.9346,-96.5544
798,apartment,678,1,0.0,29.3309,-98.5054
615,apartment,522,1,1.0,31.8552,-106.435
1271,apartment,795,2,2.0,30.249000000000002,-97.8414
1495,house,2204,3,2.0,31.9383,-97.4468
640,apartment,840,2,1.0,33.6975,-101.905
1400,house,1400,3,2.0,29.5572,-98.6249
2281,apartment,1418,2,2.0,32.7904,-96.8044
849,apartment,700,1,1.0,30.0569,-95.1835
999,apartment,1033,2,2.0,29.9713,-95.4337
725,apartment,35,1,1.0,29.3499,-98.5638
950,apartment,778,1,1.0,30.2428,-97.7658
1407,apartment,1112,2,2.0,27.677,-97.365
1115,apartment,770,1,1.0,32.9309,-96.6259
1150,apartment,605,1,1.0,30.2296,-97.7625
1609,apartment,1045,2,2.0,32.7392,-97.3852
1310,apartment,832,1,1.0,32.9689,-96.8457
1050,apartment,779,1,1.0,30.4521,-97.7688
779,apartment,827,2,1.5,30.6045,-96.3123
1340,apartment,1130,2,2.0,29.7358,-95.5435
2250,apartment,1411,2,2.5,33.1499,-96.8241
730,apartment,687,1,1.0,32.394,-99.779
800,apartment,725,2,1.5,33.9519,-98.5145
805,apartment,719,1,1.0,33.5924,-101.93700000000001
1133,apartment,944,2,2.0,30.3764,-97.7078
750,apartment,725,2,1.5,33.9519,-98.5145
665,apartment,475,0,1.0,29.5244,-98.5801
949,apartment,578,1,1.0,29.893,-97.9362
409,apartment,1125,4,2.0,34.9829,-101.902
914,apartment,661,1,1.0,29.5298,-95.0334
1550,house,2119,4,2.5,29.7229,-98.0742
1245,apartment,815,1,1.0,30.1845,-97.8514
660,townhouse,1025,2,1.5,26.1951,-97.689
695,apartment,650,1,1.0,27.9115,-97.1413
925,apartment,820,2,1.0,31.078000000000003,-97.7145
775,apartment,722,1,1.0,32.3264,-95.3152
970,apartment,1076,2,2.0,35.193000000000005,-101.927
1350,apartment,693,1,1.0,30.3764,-97.7078
1025,apartment,692,1,1.0,33.094,-96.8836
950,apartment,1137,3,2.0,29.5551,-98.7442
595,apartment,995,1,1.5,26.1734,-97.6783
945,apartment,810,2,1.0,27.7396,-97.3677
1999,townhouse,1107,1,1.0,32.7982,-96.7969
709,apartment,663,1,1.0,30.7371,-95.5885
1150,apartment,983,2,2.0,27.4837,-97.8445
650,apartment,400,1,1.0,31.1202,-97.8824
529,apartment,630,1,1.0,31.6287,-94.6548
2200,house,2700,5,3.5,30.1441,-95.4703
800,apartment,725,2,1.5,33.9519,-98.5145
700,apartment,746,2,1.0,31.8552,-106.435
895,apartment,550,1,1.0,29.8754,-97.9404
629,apartment,756,2,1.0,31.6307,-94.6505
615,apartment,752,1,1.0,31.11,-97.7637
1690,apartment,839,1,1.0,29.7509,-95.461
618,apartment,952,2,2.0,33.859,-98.5195
618,apartment,952,2,2.0,33.859,-98.5195
775,apartment,722,1,1.0,32.3264,-95.3152
670,apartment,565,1,1.0,31.7411,-106.302
985,apartment,800,2,2.0,32.9247,-96.7182
1375,condo,420,1,0.0,27.8239,-97.3878
1132,apartment,665,1,1.0,29.2971,-94.8002
668,apartment,1240,3,2.0,26.5556,-98.7356
727,apartment,616,1,1.0,29.8754,-97.9404
995,apartment,817,2,1.0,27.6758,-97.3475
1070,apartment,1325,2,2.0,33.8633,-98.53399999999999
2245,apartment,1473,3,2.5,33.034,-96.9918
914,apartment,661,1,1.0,29.5298,-95.0334
799,apartment,300,1,1.0,35.1898,-101.934
1065,apartment,942,2,2.0,29.8754,-97.9404
349,apartment,275,0,1.0,33.5865,-101.861
795,apartment,600,1,1.0,31.5171,-97.1939
1395,apartment,1100,2,2.0,29.8754,-97.9404
1050,apartment,654,1,1.0,29.8754,-97.9404
925,apartment,724,1,1.0,30.14,-94.1604
978,apartment,638,1,1.0,33.0154,-96.8458
799,apartment,800,2,2.0,31.535,-97.1899
1595,apartment,1158,2,2.0,33.0056,-97.01700000000001
1420,apartment,1045,2,2.0,29.8754,-97.9404
475,apartment,545,0,1.0,26.1734,-97.6783
925,apartment,820,2,1.0,31.078000000000003,-97.7145
797,apartment,597,1,1.0,29.5252,-98.34200000000001
1335,apartment,957,2,2.0,30.4254,-97.7195
695,apartment,650,1,1.0,31.1164,-97.7278
769,apartment,551,1,1.0,29.9756,-95.4246
699,apartment,880,2,2.0,30.6057,-96.3108
1610,apartment,1390,3,2.0,32.0065,-102.125
695,apartment,750,1,1.0,33.8894,-98.5119
725,apartment,875,2,1.0,33.5494,-101.935
950,apartment,1207,3,2.0,35.1944,-101.912
1569,apartment,1689,3,2.5,31.8197,-106.54899999999999
886,apartment,700,1,1.0,29.8103,-95.1615
1129,apartment,1003,2,2.0,30.14,-94.1604
805,apartment,700,1,1.0,32.9955,-96.8665
805,duplex,825,1,1.0,32.8182,-96.7425
835,apartment,827,2,1.0,31.5292,-97.191
700,apartment,746,2,1.0,31.8552,-106.435
965,apartment,862,1,1.0,27.7103,-97.4092
859,apartment,753,1,1.0,33.5196,-101.961
807,apartment,1100,2,2.0,33.5196,-101.86200000000001
460,apartment,320,0,1.0,30.6327,-96.3662
1695,house,2432,4,3.0,32.7062,-96.8004
819,apartment,702,1,1.0,29.8754,-97.9404
1135,apartment,672,1,1.0,30.2428,-97.7658
1810,condo,1390,2,2.0,32.0065,-102.125
615,apartment,752,1,1.0,31.11,-97.7637
1695,apartment,980,2,2.0,33.034,-96.9918
1024,manufactured,1216,3,2.0,32.3466,-95.334
1105,apartment,1115,3,2.0,29.8754,-97.9404
1465,apartment,1226,2,2.0,27.7311,-97.3877
825,apartment,805,2,2.0,33.8633,-98.53399999999999
615,apartment,522,1,1.0,31.8552,-106.435
925,apartment,724,1,1.0,30.14,-94.1604
1100,condo,440,1,1.0,27.8239,-97.3878
877,apartment,837,2,0.0,29.3309,-98.5054
885,apartment,850,2,1.5,33.9675,-98.6868
950,apartment,900,2,1.0,27.5451,-99.4922
860,apartment,1072,2,2.0,31.5167,-97.2062
339,apartment,1169,3,2.0,31.553,-97.1255
1575,apartment,1431,3,3.0,30.6582,-96.3351
700,apartment,1100,2,2.0,26.3268,-98.1728
669,apartment,940,2,1.5,31.1001,-97.7103
1450,apartment,654,1,1.0,32.0362,-102.081
968,apartment,1228,2,2.0,33.4669,-94.0774
709,flat,671,2,1.0,30.7028,-95.542
874,apartment,987,2,2.0,29.3595,-98.4499
749,apartment,603,1,1.0,27.7103,-97.4092
1150,apartment,1246,2,2.0,29.5578,-98.5167
2069,apartment,1045,2,2.0,32.0295,-102.09100000000001
955,apartment,900,2,2.0,32.2947,-95.2769
799,apartment,912,2,2.0,32.4001,-99.7691
785,apartment,650,1,1.0,33.9675,-98.6868
1495,house,1310,4,2.0,32.3341,-95.3261
699,apartment,803,2,1.0,30.6045,-96.3123
1815,apartment,1532,3,2.0,33.2559,-96.8853
1277,apartment,735,1,1.0,31.9076,-102.28299999999999
1575,apartment,600,1,1.0,32.0582,-102.089
895,apartment,819,1,1.5,27.6758,-97.3475
1000,house,1006,3,2.0,35.1545,-101.86399999999999
847,apartment,865,2,2.0,35.2703,-101.943
1300,apartment,735,1,1.0,31.9077,-102.28299999999999
639,apartment,1985,5,5.5,29.8986,-97.9606
810,apartment,660,1,1.0,29.5144,-98.5971
849,apartment,550,1,1.0,30.6045,-96.3123
1255,apartment,888,2,2.0,31.8579,-102.352
1800,apartment,1064,3,2.0,31.8579,-102.352
1132,apartment,665,1,1.0,29.2971,-94.8002
1165,apartment,1250,2,2.0,30.0321,-95.4379
980,manufactured,1216,3,2.0,32.2768,-95.3031
799,apartment,800,2,2.0,31.535,-97.1899
1285,apartment,680,1,1.0,31.9078,-102.28399999999999
800,apartment,1000,2,2.0,26.2336,-98.1951
1000,house,1537,5,1.5,28.7113,-97.3796
825,apartment,810,2,2.0,29.8754,-97.9404
2050,townhouse,1700,3,3.5,30.5835,-97.8575
2445,apartment,1069,2,2.0,32.0281,-102.15799999999999
660,apartment,689,2,1.0,31.8552,-106.435
700,apartment,650,1,1.0,33.9519,-98.5145
1220,apartment,1038,3,2.0,27.6834,-97.4038
715,apartment,933,2,2.0,29.8986,-97.9606
825,apartment,992,2,1.5,30.6189,-96.3154
1244,apartment,1054,2,2.0,30.5004,-97.7738
409,apartment,1125,4,2.0,34.9829,-101.902
1709,apartment,732,1,1.0,32.0582,-102.089
755,apartment,800,1,1.5,31.8383,-106.536
950,apartment,1004,2,1.0,32.7062,-97.4333
990,apartment,583,1,1.0,31.9721,-102.137
750,apartment,900,2,1.0,31.0976,-97.7507
945,apartment,868,2,1.5,32.3025,-95.2788
1495,house,1719,3,2.0,32.5316,-97.309
815,apartment,726,1,1.0,31.8682,-102.39399999999999
750,apartment,900,2,1.0,31.0976,-97.7507
819,apartment,753,2,1.0,27.677,-97.365
1960,house,2076,4,2.5,29.346,-98.6464
664,apartment,640,1,1.0,29.2657,-94.8356
700,apartment,650,1,1.0,33.9519,-98.5145
771,apartment,602,1,1.0,32.391999999999996,-99.7746
1600,apartment,654,1,1.0,32.0362,-102.081
889,apartment,558,1,1.0,29.4189,-98.6895
947,apartment,660,1,1.0,32.9245,-96.8938
2227,apartment,1015,2,2.0,30.3949,-97.7251
855,apartment,660,1,1.0,29.2635,-94.8344
590,manufactured,784,2,1.0,31.6158,-106.23200000000001
770,apartment,1000,2,2.0,33.8894,-98.5119
995,apartment,1073,2,2.5,31.5428,-97.1262
885,apartment,860,1,1.0,35.1913,-101.91799999999999
915,apartment,565,1,1.0,32.876999999999995,-96.708
1100,apartment,420,1,1.0,27.8262,-97.3857
980,apartment,1250,2,2.0,32.431999999999995,-99.7724
1025,apartment,726,1,1.0,31.8682,-102.39399999999999
930,townhouse,1280,2,1.5,33.5264,-101.881
815,apartment,726,1,1.0,31.8682,-102.39399999999999
990,apartment,1050,3,2.0,33.9675,-98.6868
625,apartment,850,2,1.0,26.1734,-97.6783
615,apartment,364,0,1.0,35.1663,-101.887
880,apartment,958,2,2.0,31.535,-97.1899
1095,apartment,1115,3,2.0,29.8754,-97.9404
579,apartment,630,2,1.0,31.7195,-94.6168
950,manufactured,1191,3,2.0,35.2767,-101.819
1010,apartment,941,2,2.0,29.5944,-98.6267
570,apartment,800,2,1.0,31.1155,-97.73
595,apartment,717,1,1.5,26.1734,-97.6783
747,apartment,1045,3,2.0,33.6196,-101.81
615,apartment,752,1,1.0,31.11,-97.7637
699,apartment,612,1,1.0,33.5434,-101.934
400,house,525,2,1.0,28.6744,-100.477
1000,duplex,1440,3,3.0,33.5924,-101.93700000000001
1685,apartment,1107,2,2.0,31.8991,-102.281
1800,apartment,621,1,0.0,32.7904,-96.8044
750,apartment,486,1,1.0,32.8693,-96.762
900,house,1175,3,2.0,33.525999999999996,-101.833
1109,apartment,903,2,1.0,29.5298,-95.0334
857,apartment,695,1,1.0,32.8227,-96.8539
800,apartment,725,2,1.5,33.9519,-98.5145
1470,apartment,1597,4,3.0,29.7055,-98.4191
1578,apartment,1237,2,2.0,29.7584,-95.5603
1010,apartment,665,1,1.0,30.5626,-97.677
1049,apartment,1056,2,1.0,29.7296,-95.3122
850,apartment,1400,1,1.0,31.7677,-106.302
730,apartment,687,1,1.0,32.394,-99.779
875,apartment,1026,2,1.0,34.0775,-98.5571
1264,apartment,391,0,1.0,30.2638,-97.7166
730,apartment,750,1,1.0,30.1175,-94.1903
799,apartment,300,1,1.0,35.1898,-101.934
895,apartment,540,1,1.0,31.9412,-102.40299999999999
819,apartment,845,2,1.5,30.739,-95.5895
700,apartment,650,1,1.0,33.9519,-98.5145
485,apartment,550,0,1.0,26.1771,-98.25200000000001
815,apartment,1122,2,2.5,33.5478,-101.92399999999999
730,apartment,750,1,1.0,30.1175,-94.1903
899,apartment,545,1,1.0,29.8754,-97.9404
715,apartment,933,2,2.0,29.8986,-97.9606
1130,apartment,896,2,1.0,32.0395,-102.10700000000001
775,apartment,570,1,1.0,32.6757,-96.765
1045,apartment,760,2,1.0,32.8479,-96.97399999999999
2700,townhouse,2159,3,3.5,29.7637,-95.4192
1132,apartment,665,1,1.0,29.2971,-94.8002
1025,apartment,1200,2,2.0,27.677,-97.365
650,apartment,749,1,1.0,33.5434,-101.934
866,apartment,948,2,2.0,32.3264,-95.3152
799,apartment,300,1,1.0,35.1899,-101.934
760,apartment,640,1,1.0,31.5051,-97.2311
675,apartment,592,1,1.0,31.5171,-97.1198
990,apartment,583,1,1.0,31.9721,-102.137
925,apartment,820,2,1.0,31.078000000000003,-97.7145
1090,apartment,896,2,1.0,29.8754,-97.9404
1307,apartment,921,2,1.0,33.0581,-96.7964
1200,house,1500,3,2.0,26.2267,-98.2913
1295,condo,1420,2,1.0,32.7582,-97.1003
570,apartment,770,2,1.0,29.8929,-97.9398
695,apartment,975,1,1.0,32.431999999999995,-99.7724
995,house,768,2,1.0,27.7029,-97.3533
850,duplex,800,2,1.0,29.4574,-95.0535
865,apartment,945,2,2.0,32.7623,-96.6544
1,apartment,769,1,1.0,31.9896,-102.06299999999999
695,condo,1027,2,1.5,30.6355,-96.3239
659,apartment,600,1,1.0,30.619,-96.3185
1238,apartment,675,1,1.0,29.6428,-98.6226
765,apartment,637,1,1.0,27.7103,-97.4092
2048,apartment,1336,3,2.5,29.1934,-94.9233
609,townhouse,1700,4,4.0,30.598000000000003,-96.3364
1170,apartment,1225,3,2.0,32.2947,-95.2785
675,manufactured,1000,3,2.0,35.2224,-101.765
730,apartment,750,1,1.0,30.1175,-94.1903
1499,apartment,1080,2,2.0,30.249000000000002,-97.8414
750,apartment,900,1,1.0,31.0976,-97.7507
1126,apartment,975,2,1.0,29.5463,-95.088
660,apartment,689,2,1.0,31.8552,-106.435
1320,apartment,791,2,1.5,29.2766,-94.8303
850,apartment,960,2,2.0,27.7202,-97.398
775,apartment,584,1,1.0,33.8712,-98.5127
595,apartment,995,1,1.5,26.1734,-97.6783
985,apartment,693,1,1.0,30.4036,-97.7526
1000,apartment,952,2,2.0,31.5773,-97.1241
1594,apartment,839,1,1.0,31.9235,-102.292
809,apartment,669,1,1.0,29.5564,-95.14399999999999
850,apartment,474,1,1.0,30.2219,-97.7431
250,apartment,275,1,1.0,29.2766,-94.8303
1324,apartment,1191,2,2.0,31.5209,-97.0974
650,apartment,400,1,1.0,31.1202,-97.8824
750,apartment,725,2,1.5,33.9519,-98.5145
615,apartment,364,0,1.0,35.1653,-101.884
1310,manufactured,1568,3,2.0,32.419000000000004,-95.2106
650,apartment,400,1,1.0,31.1202,-97.8824
799,apartment,575,1,1.0,31.8197,-106.54899999999999
940,apartment,850,2,1.0,30.4417,-97.6811
625,apartment,850,2,1.0,26.1734,-97.6783
1490,apartment,699,1,1.0,,
699,apartment,880,2,2.0,30.6057,-96.3108
799,apartment,670,1,1.0,32.431999999999995,-99.7724
1115,apartment,1115,3,2.0,29.8754,-97.9404
815,apartment,726,1,1.0,31.8682,-102.39399999999999
1129,apartment,1003,2,2.0,30.14,-94.1604
1126,apartment,975,2,1.0,29.5463,-95.088
1900,house,1888,4,2.0,32.6607,-97.0543
999,apartment,890,2,1.5,29.8754,-97.9404
1725,apartment,604,1,1.0,30.2677,-97.7299
815,apartment,616,1,1.0,29.5361,-98.5875
695,condo,1027,2,1.5,30.6355,-96.3239
660,apartment,689,2,1.0,31.8552,-106.435
850,house,29,2,1.0,30.6837,-96.3842
845,apartment,620,1,1.0,29.8754,-97.9404
1400,house,1400,3,2.0,29.5572,-98.6249
885,apartment,709,1,1.0,33.5434,-101.934
699,apartment,640,1,1.0,30.6448,-95.5798
674,apartment,686,1,1.0,31.0748,-97.7397
240,apartment,300,1,1.0,35.1896,-101.934
1090,apartment,1401,3,2.0,33.8712,-98.5127
589,apartment,480,0,1.0,30.619,-96.3185
499,apartment,860,2,1.0,35.1653,-101.884
945,apartment,890,2,2.0,27.6758,-97.3475
730,apartment,750,1,1.0,30.1175,-94.1903
995,apartment,659,1,1.0,30.2166,-97.8508
800,apartment,600,1,1.0,27.7683,-97.4013
630,apartment,700,1,1.0,26.1923,-98.2657
825,apartment,810,2,2.0,29.8754,-97.9404
650,apartment,774,1,1.0,33.5196,-101.86200000000001
1899,apartment,1022,2,2.0,32.0199,-102.148
615,apartment,364,0,1.0,35.1653,-101.884
775,apartment,667,1,1.0,29.551,-98.51700000000001
659,apartment,600,1,1.0,30.619,-96.3185
2170,house,2408,4,2.5,29.3499,-98.5638
1890,apartment,1578,3,2.0,33.2362,-96.7954
2170,house,2408,4,2.5,29.3499,-98.5638
1099,apartment,1100,2,2.0,29.5463,-95.088
1077,apartment,956,2,1.0,30.14,-94.1604
945,apartment,700,1,1.0,31.7346,-95.5332
750,apartment,725,1,1.0,32.8756,-96.7495
1140,apartment,710,1,1.0,32.0351,-102.134
995,apartment,929,1,1.0,29.5578,-98.5167
999,apartment,850,2,1.5,29.8754,-97.9404
925,apartment,817,2,1.0,27.6758,-97.3475
1110,apartment,574,0,1.0,29.6057,-98.6096
639,apartment,950,2,2.0,27.5304,-97.8825
700,apartment,900,2,2.0,31.5415,-97.1149
650,apartment,400,1,1.0,31.1202,-97.8824
949,apartment,916,2,2.0,30.6045,-96.3123
884,apartment,774,1,1.0,31.2029,-97.9301
615,apartment,364,0,1.0,35.1653,-101.884
1642,apartment,907,2,2.0,30.26,-97.7915
1277,apartment,735,1,1.0,31.9077,-102.28399999999999
1078,apartment,789,2,2.0,31.5489,-97.1262
615,apartment,364,0,1.0,35.1653,-101.884
653,apartment,824,2,2.0,27.4546,-99.4805
979,apartment,1100,2,2.0,29.5463,-95.088
675,manufactured,1000,3,2.0,35.2225,-101.765
570,apartment,770,2,1.0,29.8933,-97.9398
1610,house,1200,3,2.0,29.9966,-97.8335
1010,apartment,735,1,1.0,30.638,-96.294
1310,apartment,1000,2,2.0,32.0351,-102.134
800,apartment,725,2,1.5,33.9519,-98.5145
1105,apartment,1145,2,2.0,29.451,-98.6169
615,apartment,364,0,1.0,35.1653,-101.884
475,apartment,525,1,1.0,31.1223,-97.7185
20,apartment,1400,2,1.5,31.889,-102.355
1250,apartment,786,1,1.0,29.7519,-95.3764
920,apartment,510,1,1.0,30.3437,-97.7316
670,apartment,565,1,1.0,31.7411,-106.302
585,apartment,404,1,1.0,31.8552,-106.435
1460,apartment,1162,2,2.0,29.7364,-95.6217
662,apartment,829,1,1.0,35.2309,-101.806
699,apartment,749,1,1.0,33.5434,-101.934
1010,apartment,777,1,1.0,33.1951,-96.6642
1095,apartment,670,1,1.0,30.2063,-97.7956
1037,apartment,697,1,1.0,33.0581,-96.7964
1302,apartment,914,2,2.0,29.2971,-94.8002
749,apartment,660,1,1.0,35.1929,-101.927
730,apartment,750,1,1.0,30.1175,-94.1903
910,apartment,1041,3,2.0,31.8141,-106.525
995,apartment,845,2,1.0,30.3649,-97.6827
699,apartment,640,1,1.0,30.7035,-95.544
409,apartment,1125,4,2.0,34.9829,-101.902
982,apartment,1005,3,2.0,30.070999999999998,-95.9253
819,apartment,702,1,1.0,29.8754,-97.9404
945,apartment,931,2,2.0,33.8712,-98.5127
1599,apartment,1085,2,2.0,32.9031,-96.5472
915,apartment,725,1,1.0,31.0897,-97.3811
699,apartment,803,2,1.0,30.6045,-96.3123
619,apartment,616,1,1.0,30.6057,-96.3108
700,apartment,650,1,1.0,33.9519,-98.5145
715,apartment,761,1,1.0,33.8894,-98.5119
